##################################################################
# Time: Fri May 29 22:45:54 2026
# System: Linux (6.8.0-111-generic), aarch64
# Version: #111-Ubuntu SMP PREEMPT_DYNAMIC Sat Apr 11 22:59:23 UTC 2026
# Total memory on nodes: min=54.81GB, max=54.81GB
##################################################################

Step 1474: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1475: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1476: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1477: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1478: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1479: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1480: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1481: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1482: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1483: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1484: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1485: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1486: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1487: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1488: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1489: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1490: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1491: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1492: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1493: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1494: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1495: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1496: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1497: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1498: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1499: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1500: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1501: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1502: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1503: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1504: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1505: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1506: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1507: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1508: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1509: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1510: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1511: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1512: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1513: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1514: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1515: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1516: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1517: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1518: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1519: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1520: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1521: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1522: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1523: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1524: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1525: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1526: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1527: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1528: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1529: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1530: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1531: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1532: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1533: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1534: Max = 3.839188, Min = 3.839188, Average = 3.839188 
Step 1535: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1536: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1537: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1538: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1539: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1540: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1541: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1542: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1543: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1544: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1545: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1546: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1547: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1548: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1549: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1550: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1551: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1552: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1553: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1554: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1555: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1556: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1557: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1558: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1559: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1560: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1561: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1562: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1563: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1564: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1565: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1566: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1567: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1568: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1569: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1570: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1571: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1572: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1573: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1574: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1575: Max = 3.839806, Min = 3.839806, Average = 3.839806 
Step 1576: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1577: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1578: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1579: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1580: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1581: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1582: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1583: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1584: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1585: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1586: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1587: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1588: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1589: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1590: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1591: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1592: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1593: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1594: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1595: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1596: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1597: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1598: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1599: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1600: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1601: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1602: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1603: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1604: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1605: Max = 3.839928, Min = 3.839928, Average = 3.839928 
Step 1606: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1607: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1608: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1609: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1610: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1611: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1612: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1613: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1614: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1615: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1616: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1617: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1618: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1619: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1620: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1621: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1622: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1623: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1624: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1625: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1626: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1627: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1628: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1629: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1630: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1631: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1632: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1633: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1634: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1635: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1636: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1637: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1638: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1639: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1640: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1641: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1642: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1643: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1644: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1645: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1646: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1647: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1648: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1649: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1650: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1651: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1652: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1653: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1654: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1655: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1656: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1657: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1658: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1659: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1660: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1661: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1662: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1663: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1664: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1665: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1666: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1667: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1668: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1669: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1670: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1671: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1672: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1673: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1674: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1675: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1676: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1677: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1678: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1679: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1680: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1681: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1682: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1683: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1684: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1685: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1686: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1687: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1688: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1689: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1690: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1691: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1692: Max = 3.839687, Min = 3.839687, Average = 3.839687 
Step 1693: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1694: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1695: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1696: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1697: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1698: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1699: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1700: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1701: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1702: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1703: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1704: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1705: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1706: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1707: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1708: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1709: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1710: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1711: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1712: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1713: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1714: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1715: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1716: Max = 3.839447, Min = 3.839447, Average = 3.839447 
Step 1717: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1718: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1719: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1720: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1721: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1722: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1723: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1724: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1725: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1726: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1727: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1728: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1729: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1730: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1731: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1732: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1733: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1734: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1735: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1736: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1737: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1738: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1739: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1740: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1741: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1742: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1743: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1744: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1745: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1746: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1747: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1748: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1749: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1750: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1751: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1752: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1753: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1754: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1755: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1756: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1757: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1758: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1759: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1760: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1761: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1762: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1763: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1764: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1765: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1766: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1767: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1768: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1769: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1770: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1771: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1772: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1773: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1774: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1775: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1776: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1777: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1778: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1779: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1780: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1781: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1782: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1783: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1784: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1785: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1786: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1787: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1788: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1789: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1790: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1791: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1792: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1793: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1794: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1795: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1796: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1797: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1798: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1799: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1800: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1801: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1802: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1803: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1804: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1805: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1806: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1807: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1808: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1809: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1810: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1811: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1812: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1813: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1814: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1815: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1816: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1817: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1818: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1819: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1820: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1821: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1822: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1823: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1824: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1825: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1826: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1827: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1828: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1829: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1830: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1831: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1832: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1833: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1834: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1835: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1836: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1837: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1838: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1839: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1840: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1841: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1842: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1843: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1844: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1845: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1846: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1847: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1848: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1849: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1850: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1851: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1852: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1853: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1854: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1855: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1856: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1857: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1858: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1859: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1860: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1861: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1862: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1863: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1864: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1865: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1866: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1867: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1868: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1869: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1870: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1871: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1872: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1873: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1874: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1875: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1876: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1877: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1878: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1879: Max = 3.838726, Min = 3.838726, Average = 3.838726 
Step 1880: Max = 3.838726, Min = 3.838726, Average = 3.838726 
