4,64,16000,19000.00,linear,105701,16,5716,97.8256,306170987,0,2186987,0,99.28,0,0.00,56990602,18.75,162540,162540,0,1195992,298998,303984000,3107408.96,16110,105717,57326,5,57808948,57808948,1328,320,320,8,80,408,344,352,0.0022,0.8363,0.1861,0.0000,0.0000,1.1496,0.0003,0.0000,0.4092,0.1886,0.0093,0.4100,0.1507,0.0000,0.0000,2.3478
4,64,16000,19000.00,linear,105701,16,5716,93.5761,306220690,0,2236690,0,99.26,0,0.00,56997562,18.75,165331,165331,0,1196180,299045,303984000,3248521.76,16031,105717,57326,5,57837610,57837610,1328,320,320,8,80,408,344,352,0.0021,0.7955,0.1815,0.0000,0.0000,1.1117,0.0003,0.0000,0.4151,0.1838,0.0089,0.4036,0.1554,0.0000,0.0000,2.2458
