total_pe,total_kp,total_lp,end_ts,mapping,model_events,network_events,total_events,runtime,events_processed,events_aborted,events_rb,pe_event_ties,eff,send_loc_remote,percent_loc,send_net_remote,percent_net,rb_total,rb_primary,rb_secondary,fc_attempts,num_gvt,net_events,event_rate,events_past_end,event_alloc,memory_alloc,memory_wasted,remote_sends,remote_recvs,pe_struct,kp_struct,lp_struct,lp_model_struct,lp_rngs,total_lp_size,event_struct,event_struct_model,init_time,pq_time,avl_time,lz4_time,buddy_time,event_proc_time,event_cancel_time,event_abort_time,gvt_time,fc_time,primary_rb_time,net_read_time,net_other_time,inst_comp_time,inst_write_time,total_time
4,64,16000,19000.00,linear,105701,16,5716,104.0142,306202378,0,2218378,0,99.27,0,0.00,57000695,18.75,164580,164580,0,1196108,299027,303984000,2922525.25,16071,105717,57326,5,57832887,57832887,1328,320,320,8,80,408,344,352,0.0021,0.9128,0.2123,0.0000,0.0000,1.2269,0.0004,0.0000,0.5611,0.2168,0.0079,0.4546,0.1626,0.0000,0.0000,2.4963
