4,64,16000,19000.00,linear,105701,16,5716,91.7441,306132821,0,2148821,0,99.29,0,0.00,57000016,18.75,160790,160790,0,1195836,298959,303984000,3313389.46,16106,105717,57326,5,57804688,57804688,1328,320,320,8,80,408,344,352,0.0014,0.7653,0.1843,0.0000,0.0000,1.0962,0.0003,0.0000,0.3771,0.1822,0.0069,0.4030,0.1696,0.0000,0.0000,2.2018
4,64,16000,19000.00,linear,105701,16,5716,32.1879,113641192,0,802000,0,99.29,0,0.00,21150546,18.74,59416,59416,0,443916,110979,112839192,3505635.71,16105,105717,57326,5,21452230,21452230,1328,320,320,8,80,408,344,352,0.0013,0.2944,0.0658,0.0000,0.0000,0.4010,0.0001,0.0000,0.1357,0.0642,0.0025,0.1453,0.0548,0.0000,0.0000,0.7725
4,64,16000,19000.00,linear,105701,16,5716,36.1694,132073779,0,927618,0,99.29,0,0.00,24583961,18.75,69397,69397,0,515920,128980,131146161,3625884.40,16163,105717,57326,5,24931615,24931615,1328,320,320,8,80,408,344,352,0.0013,0.3374,0.0753,0.0000,0.0000,0.4580,0.0001,0.0000,0.1500,0.0743,0.0029,0.1673,0.0627,0.0000,0.0000,0.8681
