total_pe,total_kp,total_lp,end_ts,mapping,model_events,network_events,total_events,runtime,events_processed,events_aborted,events_rb,pe_event_ties,eff,send_loc_remote,percent_loc,send_net_remote,percent_net,rb_total,rb_primary,rb_secondary,fc_attempts,num_gvt,net_events,event_rate,events_past_end,event_alloc,memory_alloc,memory_wasted,remote_sends,remote_recvs,pe_struct,kp_struct,lp_struct,lp_model_struct,lp_rngs,total_lp_size,event_struct,event_struct_model,init_time,pq_time,avl_time,lz4_time,buddy_time,event_proc_time,event_cancel_time,event_abort_time,gvt_time,fc_time,primary_rb_time,net_read_time,net_other_time,inst_comp_time,inst_write_time,total_time
4,64,16000,19000.00,linear,105701,16,5716,88.7607,306146078,0,2162078,0,99.29,0,0.00,56993076,18.75,161405,161405,0,1195888,298972,303984000,3424759.74,16123,105717,57326,5,57803856,57803856,1328,320,320,8,80,408,344,352,0.0022,0.8473,0.1826,0.0000,0.0000,1.1157,0.0003,0.0000,0.3676,0.1861,0.0068,0.4059,0.1426,0.0000,0.0000,2.1302
